WeiboID,正文,日期,点赞数,评论数,转发数,话题,Time
钛媒体APP,#基金 股票# 【#钛媒体每日收评# ｜今日美股收评：三大股指均跌超1%，美国7月零售销售数据增长超预期】北京时间8月16日早晨，美股周二收跌，三大股指跌幅均超1%。银行股普遍下跌。惠誉警告称可能下调美国数十家银行的评级。截至收盘，道指跌1.02%，报34946.39点；纳指跌1.14%，报13631.05点；标普500指数跌1.16%，报4437.86点。盘面上，大型科技股多数收跌，苹果收跌 1.12%，微软收跌 0.67%，微软必应CEO表示：有对外提供API，但因价格昂贵只有少数公司使用，谷歌收跌 1.18%，亚马逊跌 2.06%，英伟达涨 0.43%，Meta跌 1.38%，特斯拉跌 2.84%，特斯拉计划组建一个20人左右的本地运营团队，以推动自动驾驶解决方案FSD（Full Self-Drive）在中国市场落地，FSR涨0.54%，FISKER与特斯拉签署协议，将为客户提供特斯拉超级充电网络的使用权限，越南电动汽车生产商VinFast Auto借壳上市首日收涨超254%，总市值超860亿美元（流通市值8亿美元），成全球第五大汽车股；中概股多数收跌，KWEB跌2.09%，台积电跌 1.49%，阿里跌2%，阿里巴巴北京总部园区预计12月底交付，拼多多跌 3.2%，京东跌 2.15%，百度跌 1.64%，百度旗下集度汽车更名极越，已获生产资质，理想涨 1.63%，理想汽车上周销量0.72万，向3万以上月销量目标稳健迈进，蔚来跌 5.51%，蔚来硬件副总裁表示：未来1-2年，蔚来一些关键自研芯片会量产，小鹏跌 0.8%，华住涨 0.22%，新东方跌 3.69%，瑞幸咖啡跌 0.64%，富途跌 1.85%，名创优品涨 3.8%，EH跌 3.21%。消息面1、摩根大通、花旗集团、富国银行和美国银行等普遍走低，此前惠誉评级机构的一位分析师警告称，美国银行业已经逐渐接近另一场动荡的开始，可能会全面下调美国数十家银行的评级，其中甚至可能包括摩根大通这样的大型银行。上周，穆迪下调了美国10家中小型银行的评级，并将一些大型金融机构列入降级观察名单。2、美国商务部报告称，美国7月零售销售环比增长0.7%，为2023年1月以来最大增幅，实现连续四个月增长。此前市场预期该数字将增长0.4%。这份报告显示，由于通胀放缓，7月份消费者支出保持良好，本月零售销售表现强于预期。3、美国劳工部周二公布的数据显示，进口价格上涨0.4%，高于预期的0.2%和前值的-0.1%。美国进口商品价格在连续几个月下降后出现了上涨。主要原因是燃料进口价格上涨，在6月小幅上涨后，7月燃料进口价格上涨3.6%，其中成品油价格显著上涨3.5%。此外，资本货物、食品、饲料、饮料和汽车的进口价格都上涨了。4、特斯拉官网显示，特斯拉在美国推出了价格更低的新款Model X标准续航版和新款Model S标准续航版。而就在周一，特斯拉中国发布消息称，国产特斯拉Model3现车8000元限时保险补贴上线；且Model Y长续航版起售价从31.39万元调整为29.99万元，Model Y高性能版从36.39万元调整为34.99万元。5、当地时间14日，Netflix宣布，作为在加拿大和英国进行的测试的一部分，该公司正在将其提供的游戏扩展至电视、PC和Mac。目前，Netflix游戏还不能在Apple TV上使用，但该公司表示，其他设备将“持续增加”。6、腾讯音乐Q2营收72.9元，同比增长5.5%；非国际财务报告准则公司权益持有人应占净利润为15.3亿元，同比增长48.6%。7、纽约商品交易所9月交割的西德州中质原油（WTI）期货价格下跌1.52美元，跌幅为1.84%，收于每桶80.99美元。其他市场面，纽约商品交易所12月交割的黄金期货价格收跌0.45%，收于每盎司1935.2美元。,2023-08-16,0,0,0,"基金 股票,钛媒体每日收评",2023-08-16 09:47:57
钛媒体APP,【人民币兑美元中间价报7.1986，调贬218个基点】 钛媒体App 8月16日消息，人民币兑美元中间价报7.1986，调贬218个基点。 ,2023-08-16,0,0,0,,2023-08-16 09:44:26
钛媒体APP,【国家统计局：7月各线城市商品住宅销售价格环比稳中略降】 钛媒体App 8月16日消息，国家统计局数据显示，7月份，70个大中城市商品住宅销售价格上涨城市个数减少，各线城市商品住宅销售价格环比持平或下降、同比有涨有降。从新建商品住宅看，7月份，一线城市新建商品住宅销售价格环比连续两月持平，其中北京和上海环比分别上涨0.4%和0.2%，广州和深圳环比分别下降0.2%和0.6%；二线城市新建商品住宅销售价格环比由上月持平转为下降0.2%；三线城市新建商品住宅销售价格环比下降0.3%，降幅比上月扩大0.2个百分点。从二手住宅看，7月份，一线城市二手住宅销售价格环比下降0.8%，降幅比上月扩大0.1个百分点；二线城市二手住宅销售价格环比下降0.5%，降幅比上月扩大0.1个百分点；三线城市二手住宅销售价格环比下降0.4%，降幅与上月相同。7月份，70个大中城市中，新建商品住宅和二手住宅销售价格环比上涨城市分别有20个和6个，比上月分别减少11个和1个。,2023-08-16,0,1,0,,2023-08-16 09:42:43
虎嗅APP,【#网红铁头称暂时不会碰教培领域# 】#网红铁头呼吁不要去恶意中伤商家# 前段时间，网红博主“铁头惩恶扬善”（下称“铁头”）举报杭州新东方违规补课的行为引发热议和关注。近日，“铁头”自称收到吐鲁番商务局邀请前去助农带货，但在直播进行时却出现大量网友“唱反调”，最后直播不得不草草收场。对此，“铁头”解释称，此次直播带货只是因为答应了官方邀约，如有相关佣金费用也会全部捐给贫困儿童。“我答应了我就去做，就这么简单。”此外，对于有商家受影响取消合作一事，“铁头”呼吁不要去恶意中伤商家，他暂时也不会触碰教培领域。（红星新闻）@凤凰网财经 凤凰网财经的微博视频,2023-08-17,0,1,1,"网红铁头称暂时不会碰教培领域,网红铁头呼吁不要去恶意中伤商家",2023-08-17 09:25:00
虎嗅APP,【#恒大地产因信批违规被证监会立案调查#】财联社8月16日电，恒大地产在上交所发布公告称，因涉嫌信息披露违规，被证监会立案调查。据了解，随着监管层大力规范公司治理和信息披露，信披违规已成为近年上市公司被立案调查的主要原因。今年1-7月，67家上市公司因信披违规被立案调查。(财联社）@贝壳财经视频 贝壳财经视频的微博视频,2023-08-17,2,0,0,恒大地产因信批违规被证监会立案调查,2023-08-17 09:01:55
虎嗅APP,#虎夜聊天室# 【《孤注一掷》爆火，热点是电影的法宝还是枷锁？】“热搜电影”，“热点综艺”，这些近年来大行其道的新词汇，似乎预示着一个全新的商业套路已经在娱乐产业中悄然兴起。从昔日的戴着金丝边眼镜、三件套笔挺的产业精英，到如今穿着卫衣、牛仔裤侃侃而谈的“80后”“90后”青年，娱乐产业的生态正在经历巨大的变迁。那些曾被视为行业门槛的“关系网”“资源禀赋”渐渐被年轻人的创新思维冲破，娱乐产业的参与主体也在逐步扩大。然而在浪潮背后，“热点”的力量却成为一种不容忽视的双刃剑——它能迅速聚焦公众的视线，但也可能成为制约创意、异化内容的隐形枷锁。当“热点”被当作制胜的法宝时，它所带来的将是一场场看热闹的盛宴，还是一次次诚恳的交流呢？这些都值得我们深入思考。所谓“社会热点”，简单来说就是在一定时期内受到公众高度关注的事件或话题。这种关注往往源于某种社会“痛点”的存在。比如最近几年频繁出现的电信网络诈骗，严重危害广大民众的财产安全。2022 年全国共破获了 46.4 万余起电信网络诈骗案件，涉案金额达上万亿元人民币。与此同时，跨境赌博犯罪也屡禁不止，严重危害国家利益和人民群众身心健康。在这样的背景下，以跨国电信诈骗为题材的电影《孤注一掷》应运而生。这部犯罪悬疑片，聚焦跨国电信网络诈骗集团犯罪手段残酷、受害群体惨痛等社会现实，引发广泛关注。8月5日上映首日，《孤注一掷》就取得近2亿元的票房，10天内累计票房突破10亿大关。在“反诈骗”这一社会热点的吸睛效应下，这部原本质量一般的商业片获得了出人意料的高关注度。事实上，近年来许多影视作品都借助社会热点积聚视线，取得超乎寻常的关注度。这种商业运作手段已被概括为“热搜电影”“热搜综艺”等词汇。它利用公众对某一社会事件或话题的热议，迅速汇聚眼球，并在首轮曝光中迅猛拉动票房或点击量，从而获得商业成功。如这个暑假同样被称为“热搜电影”的《消失的她》，它的成功就源自捕捉到了当前社会普遍关注的恋爱脑和女性权益等热点。可以说，“社会热点+娱乐包装”已经成为广受行业欢迎的新套路。时至今日，“热点”效应似乎被娱乐产业“解剖”“利用”得更加精细和频繁。它已经成为影视内容制胜的重要法宝，也让娱乐产业的生态呈现出新的变化。利用热点获得关注本身是一把双刃剑，它能快速聚拢眼球，但也可能导致作品内容的异化。当社会热点成为营销的工具，原本重要的价值内核往往被忽视。以《孤注一掷》为例，这部电影无疑抓住了反诈骗的社会热点。片中大量细节来源于警方提供的真实案件，导演也多次强调“每一个案件背后都是家庭的崩溃”。在这一点上，影片离社会现实很近，也获得不少良好反响。但除却这个反诈骗的主线外，影片人物刻画和剧情脉络都存在一定问题。最突兀的一例就是反派男二阿才对女主角安娜的所谓“纯爱”。影片前期，阿才一直残忍地折磨安娜，甚至用牙签残忍地翘起她的指甲。但在后期突然转变，为安娜解围并放她离开。这一转变非常离谱，让观众大跌眼镜。阿才一个暴力分子，怎么可能对被自己折磨的安娜产生爱意？他放走安娜对自己又无任何好处。很显然，这纯属为了制造剧情转折而随意安排的剧情，完全不合常理。这种“反派变身纯爱战士”的设置无疑成为影片叙事逻辑中最荒诞突兀的问题。观众把它讽刺为“反诈片搞纯爱”，可以说已经道出了这种剧情反转的荒谬之处。这种仅为制造戏剧冲突而人为设计的情节，无疑让影片的反诈主线也荒诞难堪。评论认为，如果去除反诈骗这一热点话题，仅凭人物和剧情，这部电影的质量并不出众。它正是依靠社会热点吸引眼球，才获得超乎寻常的关注度。的确，仅凭社会热点来制造内容热度，容易使之沦为消费主义和观赏性的附庸。它可能会削弱文娱内容的内在价值，使之变成热点话题的附属品。《孤注一掷》爆火，热点是电影的法宝还是枷锁？（作者：逸见）,2023-08-16,5,1,0,虎夜聊天室,2023-08-16 22:10:00
虎嗅APP,【00后暑假工青春的售价：一小时4块钱】经济独立，是很多大学生的终极梦想。暑假来临，“无所事事”成为大学生们最恐惧的生活状态，放假在家口袋空空，唯有大把的时间可以挥霍，宅在家里的时间越长，焦虑就会随之成倍增长。找份暑假工开始成为很多00后的第一要务，忙碌充实、自由短期、还能顺便赚点快钱。当第一批00后开始整顿职场之际，未毕业的大学生们也十分期待成为“暑假工侠”，赚钱是次要的，靠多送一块麦乐鸡、把中杯做成大杯来“玩转资本家”，才是暑假工的主线任务。对工作的一切不满，都将成为顾客奶茶里满满的小料。他们原本对这个暑假有着详尽的计划，包括上岗后的为人处世、摸鱼技巧和工资怎么花，只是没想到，第一盆冷水从找工作开始就已经被泼下。很多人即便对就业难有所耳闻，但没想到连暑假的兼职也这么难找。青春不再没有售价，00后开始被几块钱一小时的暑假工量化。00后大学生，似乎已经成长为最务实的一批年轻人。作为一个盛产各类“特种兵”的群体，“不怕吃苦不怕挨累”是当代大学生的显著特性，人均掌握了“苦中作乐”的核心技能。高能量和体力是年轻人的特性，面对极低的时薪，他们会率先自嘲为“廉价劳动力”。在很多人眼中，成为暑假工和穷游一样，都是丰富人生体验的素材，哪怕工作一个月1500无休还是愿意火速上岗。“放假也没钱出门玩，在家躺着被爸妈看不顺眼，还不如出门打工，充实有钱赚。”工作没高低，00后成为率先实践这个概念的一批人，无论在哪个学校读什么专业，都不妨碍他们急着在暑假为自己找份“体力活”。找工作就找自己熟悉并喜欢的，暑期开始，有无数大学生涌入餐饮行业。奶茶店成为很多人的首选，上手快、工作氛围适合年轻人、能蹭上员工福利实现“奶茶自由”。只是没人告诉这些刚刚踏入社会的年轻人，永远不要把打工这件事想象得太美好。如果早9到晚9的工作时长不足以将人劝退，那切不完的橙子、熬不完的珍珠、挖不完的芒果一定可以。铁打的工作步骤，流水的暑假工。在奶茶店工作，每天都像一场现实版的经营类小游戏，区别在于酸痛的肌肉、不停催单的外卖小哥和不讲理的顾客。00后暑假工会将所有戾气，融进每一锤“暴打柠檬”的制作过程中。入身餐饮行业，人就像一个不停打转的陀螺，只有在打卡下班后才能停止旋转，并要负责打扫店内的卫生。餐饮行业的短工时薪从6元一小时到12、13元不等，人员缺口大又好上手，每个暑期，餐饮行业中都吸纳了市面最多的学生工。但当雇主庆幸自己在收获廉价劳动力的同时，命运也为他们暗暗标好了价码，人工成本缩减的同时，自家后厨的配方很可能早被抄底。暑假工圈流传着“三不进”经验总结：不进餐饮、不去刷单、不要进厂。成为严格意义上的流水线一员，习惯“有脑训练”的大学生似乎很难适应这份“无脑工作”，除了机械的工作内容，也有逃不过的组内人情世故，得罪组长转天就会被安排更辛苦的工作，短期工也会被长期工排挤。暑假工进厂最开心的只有两天，被录用的那天，和签离职单走人的那天。在网上搜索“暑假工”时，会发现画廊、咖啡厅、书店和电影院检票员，是暑期临时工中最为紧俏的“体面工作”。工作环境好和清闲是最大的硬实力，但只有极少数大学生才能找到这样的工作。如果脱离一、二线及省会城市外，相近的职位就会迎来另一轮的断崖式下跌。幸运者总是少数，一天赚80已经算得上高收入暑假工。赚着最低时薪的大学生们，总会想办法化身“暑假工侠”来试图亏死资本家，如同打满每个经手的冰淇凌甜筒。00后暑假工青春的售价：一小时4块钱（作者：五环外）,2023-08-16,7,0,0,,2023-08-16 21:00:00
虎嗅APP,【北上广中产们下一代的宿命：出道即巅峰】上周我全家从外地回上海，晚上九点到虹桥火车站。我看时间还早，就想坐地铁回家算了。虽说拎着大包小包，但好在火车地铁无缝连接，并不麻烦。但我们家的儿子，一定要打车，不肯坐地铁。好像在他眼里，打车和地铁唯一的区别就是耗费的时间不一样。既然打车更快，那为什么不打车呢？真是不当家不知柴米贵。不过似乎也不能全怪他，毕竟我们每次带他去外地玩，不是租车就是打车，给他打上了不管去哪都要坐车的思想钢印。说起来还是今天的孩子们幸福，从小就跟着爸妈满世界旅游，机场走VIP通道，入住五星级度假酒店，和我小时候相比，他轻易得到了太多我努力了好多年才得到的东西。问题在于，然后呢？享受过爸妈倾力打造的黄金时代以后，等到将来自己工作了，总归要天天挤地铁。跟着我们，周末动不动就下馆子，一个人不得花个50到100。以后要自己开伙，估计吃30左右的外卖。不仅如此，哪怕我赞助资金，撑死了他也就住个100平的小三房鸽子笼，还不知道在郊区哪个偏远楼盘。简单来说，如今的孩子，出道即巅峰，等他要自立了，也该走下坡路了。如此高开低走的人生，他的内心该如何自洽？幸福指数会不会直线下降？我想起电影《爱情神话》里的老白，市中心有自住的老房子，多余的房间租给老外赚外快。自诩是个艺术家，每天想的是在哪里开个人画展，顺带着和同样离异的李小姐劈劈情操。如此闷骚的一个都市中产，他的儿子却：在奶茶店打工。这是我认为电影反映现实的一幕，谁说现在阶层固化了？你看老白不是眼看着就阶层滑落了吗？当然电影没有朝这个方向深挖，只是向着男女情爱的方面一路狂奔。而且很多事情没法明说，奶茶店打工怎么了？好歹自食其力，又没啃老，也没影响国家就业率，有什么好悲哀的。但我相信中产家长们如果真养了个在奶茶店打工的孩子，心里总归不大服气：二十多年辛苦培养，到头来就这？其实这还算好的，还有更多宅在家里的躺平一族，啥也不想干，对生活无欲无求。为啥失去了动力？他们从小就拥有了最好的资源，吃过见过，却发现自己无论怎么努力也超越不过父母。读书时间比上一代人长，但取得的回报还不及上一代人。你说对生活还能有什么期待，干脆躺平。我有时会回顾过去二十多年自己的人生历程，第一次坐火车是到上海读大学，第一次坐飞机是工作以后买不到回家车票才咬牙买的机票，第一次出差就是出国，是父母的骄傲。这些第一次带来的激动心情，我到现在都记得。我想说的是，80后的幸运之处在于，我们一直处在一个上升的周期之内。努力学习，考上大学，找到工作，留在上海，结婚生子，我们实现了父辈的心愿，阶级跳跃。他们走出农门，我们接力，移民大城市。两代人在看到希望的上坡路上，不停奔跑。如此生活三十年，直到大厦崩塌，建成。对于如今已经身处一线的中产们来说，再想继续阶层跨越，确实比较难了。然而社会总是螺旋发展的，人不可能永远走在上坡路上，偶尔有平路，偶尔有波折。到了现在，不要说我的下一代，即使是今天的年轻人，都看不到未来。大家不再有“明天会更好”的信心，只有得过且过、混一天是一天的沮丧。没错，生活是变好了。人均寿命变长了，日常生活更方便，大家随时随地能买到各式各样的吃的喝的。这是时代给予的慷慨回报，也是赛博朋克越来越接近现实的前兆。北上广中产们下一代的宿命：出道即巅峰（作者：秋日么么茶）,2023-08-16,1044,124,418,,2023-08-16 20:30:00
虎嗅APP,【没有房贷的打工人，整顿职场】近日，一个叫“没房贷的下属太可怕了”的话题登上了热搜，起因是有公司的中层管理发现现在没有房贷的下属不能骂，因为他们敢顶嘴。“没房贷的下属太可怕了，我骂他，他居然敢顶嘴。”这是一个看似十分搞笑又十分深刻的话题，背后是“没人能拿捏我”的一代人。上一代职场语境里，有房贷，被视作一种确保下属稳定性的行之有效的手段。自曝房贷，被认为是一种职场生存（拿捏）术。通过种种渠道和场合，向上级和老板传达自己房贷情况，被认为是当代职场投名状。大城市有房贷，意味着稳定，能骂，不会随时说走就走。如今“攻守之势易行了”，主打“无车贷、无房贷、无后代”的三无年轻人，不但不吃这一套，弹指间轻松整顿职场。这是从“不敢”到敢 ，背后正在发生的职场下属变迁。领导请注意：这一代下属，他们可能没有房贷。没有房贷的下属很可怕，你骂他敢顶嘴，不爽随手走人，他们貌似天生不讲过去约定俗成的职场规则。不讲明规则，更不讲潜规则，甚至还会反向整顿。不妨先听听这些来自他们的声音：“没有需求，就不怕被要求。”“干得不爽就换一个，反正下一个也是三千多。”“谨慎的00后选择兜里有1w再炒老板。”“完全就是我！无房贷，无车贷，无后代，甚至不需要给爸妈养老，他们都是铁饭碗，根本不屑于让我养哈哈哈哈哈哈……”“怪不得我一入职领导就催我买房买车，原来是想找到我的软肋，想得美。”一位人到中年的九零后听罢不禁感慨道：“我三十多岁才明白这个道理，00后这么早就懂了，后生可畏啊。”后面则有人跟评：不是年纪让我们懂了，是时代让我们一起懂，人家早懂。一位隔壁老板表示，“看着手下这些00后的孩子，每天都瑟瑟发抖，他们不是开宝马就是开奔驰，要么开几十万的摩托，家里有生意还有别墅的。他们在这上班，主打的是情绪价值。”有个身边的例子，前面跟HR、老板聊得都挺好，最后老板问哪里人，说是本地的，马上就成了“那我们再考虑下”。有人总结如今最让上级害怕的配置是：1. 本地公职父母；2. 无欲无求；3. 有房有车。“坏了，他不是冲钱来的”，这让老板们很难拿捏得住。放眼现在的职场，大量存在这样一种情况，80后上司月薪是95后下属的两三倍，但是过得远不如下属滋润，因为大部分要拿来还房贷车贷。95后的年轻人，要么没房没车没贷款，光脚不怕穿鞋活的比较自由；要么是有房有车但也没贷款，爹妈比80后上司原生家庭有钱多了。所以职场平级化在慢慢发生，你敢吼我试试？辞职不干了！“他的软肋其实是他的房贷”，这一过去屡试不爽的职场拿捏术，正在式微乃至失效，当面对越来越多没有房贷的下属。过去贩卖焦虑那一套，压根没用。没房贷，在职场就没有软肋。要么制造软肋，要么和颜悦色，可听明白了，领导。没有房贷的年轻人，“敢”从何来？一种是“看穿了，不玩了”，当一种目标过高之后，眼见实现无望，那也就索性不指望了。同时，看穿了这一套被设定的人生逻辑，不上道，也就不着道。他们奉行“没有房贷是这个时代最大的自由，其次是孩子”。另一种是“压根不鸟你那一套”，这些00后年轻人显然和80后、90后完全不一样，他们出生拥有更优渥的物质生活，成长过程伴随着时代顺境和移动互联网的高速发展，思维模式、价值取向、职场观念都展现出更完备的特点。不但有底气，而且有脾气。有条件就也有余力“敢”。这种所谓的“敢”，实际上是一种强烈的对决。这一代年轻人没有负担自然没有压力，毫无负担的他们可以完全做我们这代人完全不敢的事情。这是共处这个时代下的一种剧烈变化。没有房贷的打工人，整顿职场（作者：深圳客）,2023-08-16,24,10,3,,2023-08-16 20:00:00
虎嗅APP,【卖奶茶年营收42亿，它踉跄冲击IPO】8月15日晚，港交所官网披露新茶饮企业四川百茶百道实业股份有限公司（简称“茶百道”）的招股书。据招股书，2022年其营收为42.32亿元，年复合增长率达到97.9%；2020年至2022年，净利润的年复合增长率达到101.3%，其中2022年净利润额为9.65亿元。如果只从账面成绩单看，茶百道的增速是行业关注的焦点：根据咨询机构弗若斯特沙利文的报告，茶百道是中国前十大新式茶饮企业中增长最快的一家。按2022年零售额计，茶百道在中国新式茶饮市场中排名第三，市场份额达到6.6%。但在略显拥挤的新茶饮IPO跑道上，茶百道够稳吗？ 卖奶茶年营收42亿，它踉跄冲击IPO,2023-08-16,6,1,1,,2023-08-16 19:30:05
虎嗅APP,【魔毯悬架，新的谎话？】“魔毯”你听说过，“悬架”你也听说过，但你听说过“魔毯悬架”吗？它不是在悬架上简单地铺一层毛毯，以此原始古法来减缓由地面传递至车厢内的振动，增强乘坐舒适性。也不是让车主在开车前，先在心中默念阿拉丁的神奇咒语五十遍，期待下一秒车就能稳若泰山，如履平地。从技术角度，“魔毯悬架”是车上多个功能组件巧妙联动，产生化学反应后的结果。量产这项技术对车企的技术储备和研发能力要求极高，落地后转嫁到消费者身上的成本又因量小很难摊薄。两种因素叠加，导致“魔毯悬架”直到今天，也只有极少部分车企在金字塔尖车款的顶配车型上，进行了象征性搭载。“魔毯悬架”是一项好技术，但它不是一项每个人都能享受到的好技术。 魔毯悬架，新的谎话？,2023-08-16,5,2,2,,2023-08-16 19:00:16
虎嗅APP,【国管公积金：#提高北京租房提取额度至每人每月2000元#】中央国家机关住房资金管理中心发布关于优化住房公积金提取政策进一步规范提取行为的通知。加大北京市行政区域内租房消费支持力度。优化租房提取频次。职工提取住房公积金用于支付房租的，可按月提取住房公积金。提高租房提取额度。职工家庭在北京市行政区域内无自有住房且租赁住房的，可按每人每月2000元限额提取住房公积金。提高多子女家庭租房支付能力。符合国家人口生育政策、在北京市行政区域内无自有住房且租赁住房的多子女职工家庭，可自幼子（女）出生之日起3年内，提取住房公积金账户余额用于支付房租。@贝壳财经视频 贝壳财经视频的微博视频,2023-08-16,3,3,1,提高北京租房提取额度至每人每月2000元,2023-08-16 18:51:34
虎嗅APP,【#俄央行大幅提高关键利率至12%##卢布对美元年内贬值约25%#】当地时间15日，俄罗斯中央银行决定将关键利率从此前的8.5%提高350个基点至12%，以防止俄罗斯卢布汇率继续走低。受此影响，当天卢布对美元汇率回升至1美元兑换97.4217卢布的水平。据今日俄罗斯网站报道，今年以来，卢布对美元贬值约25%。上周，俄罗斯央行宣布，从8月10日至今年年底将不再在国内市场购买外汇，以减少金融市场的波动。@央视财经 央视财经的微博视频,2023-08-16,5,0,0,"俄央行大幅提高关键利率至12%,卢布对美元年内贬值约25%",2023-08-16 18:35:16
虎嗅APP,#山东全面落实带薪休假制度#【山东：全面落实带薪休假制度 鼓励错峰休假、弹性作息】财联社8月16日电，山东省人民政府印发《关于进一步提振扩大消费的若干政策措施》。其中提出，全面落实带薪休假制度，鼓励错峰休假、弹性作息，促进假日消费。支持各市联合汽车生产商、经销商开展汽车更新补贴，建立以旧换新推广车型目录，持有山东号牌的个人消费者报废或转出本人名下老旧燃油汽车，在本地购买以旧换新推广车型范围内的新车、并完成机动车注册登记的，可申领补贴。有条件的市，补贴标准参考10至20万元每辆补贴3000元、20万元以上每辆补贴6000元执行。（财联社）,2023-08-16,10,10,5,山东全面落实带薪休假制度,2023-08-16 18:06:01
虎嗅APP,【#消费贷利率最低触及3%#】近期多家银行推出消费贷利率优惠活动，通过直接降低利率和发放利率优惠券、折扣券等方式吸引客户购买个人消费贷产品，以积极响应7月31日国家发展改革委《关于恢复和扩大消费的措施》提出的“在加强征信体系建设的基础上，合理优化小额消费信贷和信用卡利率、还款期限、授信额度”的要求和号召。从目前来看，消费贷的利率集中在3.3%-3.8%之间，额度多为20万元。与此同时，市场认为随着进一步“降息”，消费贷的利率可能会继续下滑。（21财经）@后海财经 后海财经的微博视频,2023-08-16,3,1,0,消费贷利率最低触及3%,2023-08-16 17:27:33
虎嗅APP,【#旅客未消费坐按摩椅休息被劝离# ，车站：私人租用场地，需盈利】8月15日，江苏扬州。一旅客发视频称，候车时坐在按摩椅上休息，被工作人员要求扫码消费，对于不愿付费的旅客则被工作人员劝离。16日，扬州东站工作人员表示，按摩椅是私人租用场地，进行盈利的，因为一些顾客有需求，所以才设置的。至于此问题，之前也有接到过相关反馈投诉，会再去跟他们协商沟通。@西部决策 西部决策的微博视频,2023-08-16,24,12,1,旅客未消费坐按摩椅休息被劝离,2023-08-16 16:57:58
虎嗅APP,【#70城最新房价#出炉！国家统计局：#7月商品住宅销售价格小幅波动#】国家统计局官网显示，从新建商品住宅看，7月份，一线城市新建商品住宅销售价格环比连续两月持平，其中北京和上海环比分别上涨0.4%和0.2%，广州和深圳环比分别下降0.2%和0.6%；二线城市新建商品住宅销售价格环比由上月持平转为下降0.2%；三线城市新建商品住宅销售价格环比下降0.3%，降幅比上月扩大0.2个百分点。从二手住宅看，7月份，一线城市二手住宅销售价格环比下降0.8%，降幅比上月扩大0.1个百分点；二线城市二手住宅销售价格环比下降0.5%，降幅比上月扩大0.1个百分点；三线城市二手住宅销售价格环比下降0.4%，降幅与上月相同。7月份，70个大中城市中，新建商品住宅和二手住宅销售价格环比上涨城市分别有20个和6个，比上月分别减少11个和1个。@央视财经 央视财经的微博视频,2023-08-16,4,0,0,"70城最新房价,7月商品住宅销售价格小幅波动",2023-08-16 16:34:17
虎嗅APP,【#比亚迪鼓励举报腐败行为##比亚迪举报腐败行为有机会获奖500万#】8月16日，比亚迪审计监察处通过“廉洁比亚迪”微信公众号发文称，公司鼓励全体员工、合作伙伴及其他任何知情人举报腐败行为、提供有效线索，依照举报人保护和奖励规定，予以高额奖励，并严格保密。根据线索价值，举报人有机会获得5千元-500万元，甚至更高奖金。#比亚迪举报腐败有奖最高500万# @泰山财经 泰山财经的微博视频,2023-08-16,6,0,0,"比亚迪鼓励举报腐败行为,比亚迪举报腐败行为有机会获奖500万,比亚迪举报腐败有奖最高500万",2023-08-16 16:07:00
虎嗅APP,#富士康或已开始在印度生产iPhone15#【消息称#富士康开始在印度生产iPhone15手机#】8 月 16 日消息，据彭博社报道，苹果公司的代工厂富士康已经在印度南部的泰米尔纳德邦（Tamil Nadu）开始生产 iPhone 15，以进一步缩小其印度业务与中国大陆主要制造基地之间的差距。报道称，位于斯里佩鲁姆布杜尔的富士康工厂正在“准备交付”新款 iPhone，将在中国工厂开始发货几周后交付。在 iPhone 14 之前，苹果在印度的 iPhone 组装份额只占很小一部分，并且比中国的生产落后六到九个月。报道还称，去年这种“延迟”被缩短了，截至 3 月底，苹果在印度生产了 7% 的 iPhone。据报道，苹果在印度的其他供应商 —— 和硕和正被塔塔集团收购的维信诺，也将“很快”开始组装 iPhone 15。（IT之家）@奇点财经 奇点财经的微博视频,2023-08-16,2,0,0,"富士康或已开始在印度生产iPhone15,富士康开始在印度生产iPhone15手机",2023-08-16 15:39:19
虎嗅APP,【#海口新能源汽车充电费不得超过每度0.65元#】据财联社8月16日消息，近日，海口市发展和改革委员会印发了《关于电动汽车充换电服务费收费标准的通知》。根据《通知》，9月1日起，海口电动汽车（不区分车型）充电服务费上限标准为0.65元/千瓦时（不包含电费）；电动汽车换电服务费包括充电的电费和充电服务费，按车辆行驶里程收取，上限标准为0.60元/公里（包含电费、电池租赁和充换电服务等费用）。@铁骥视频科技频道 铁骥视频科技频道的微博视频,2023-08-16,8,2,1,海口新能源汽车充电费不得超过每度0.65元,2023-08-16 15:15:22
虎嗅APP,【#海底捞回应洗头服务#：是门店进行的个性化创新试点】8月16日，#海底捞可以洗头发了#的话题冲上热搜。有网友称，无锡某海底捞门店可向消费者提供洗头发服务。对此，海底捞回应称，无锡茂业天地店的洗发体验区，是门店进行的个性化创新试点，旨在为会员提供更多权益。（中新经纬）@老板联播 老板联播的微博视频,2023-08-16,2,1,2,"海底捞回应洗头服务,海底捞可以洗头发了",2023-08-16 14:48:00
